z_id,z_lat_d,z_long_d,z_land,z_water,z_pop,z_households,z_comm,z_med_inc,z_house_unit,z_comm_miles,z_comm_miles_ph,z_carb_ton_ph,z_pov,z_per_comm
73440,33.944702,-96.896744,11.668,3.274,398,102,99,38409,221,2180671.7624999997,21916.299120603013,9.101408891813039,0.0,71.9
74127,36.179654,-96.045507,24.387,1.121,17151,6790,4287,34500,7906,2.8345691156999998E7,6610.854447437467,2.7453581062792884,18.7,83.2
75070,33.172033,-96.69627,23.929,0.24,74734,28934,18683,95988,27329,3.66522097353E8,19617.4216476035,8.146730195432353,4.7,80.6
75791,32.221577,-95.220644,38.539,2.639,13125,4631,3281,69891,4952,4.2871157033E7,13065.495476723809,5.425843845871238,6.8,81.9
77342,30.740381,-95.555832,0.136,0.001,23,0,5,,11,122344.881,21277.37060869565,8.836074420536368,,
85624,31.504971,-110.692999,391.438,0.189,1426,641,356,36771,913,8716706.992,24450.791001402526,10.15393362754506,12.8,67.6
86022,36.856316,-112.836996,560.585,0.08,2210,817,552,46490,970,1.4779564848000001E7,26750.343616289596,11.1088926971012,20.7,71.5
89026,35.755242,-115.289723,26.723,0.0,150,0,37,,8,528143.1429999999,14083.817146666664,5.848732849646106,,
89027,36.813688,-114.120202,29.491,0.384,15275,6978,3818,44103,8910,8.2647131144E7,21642.45660072013,8.987687467785038,8.9,81.4
90063,34.045105,-118.185914,3.273,0.0,55758,13390,13939,40006,14012,1.225371076985E8,8790.638666989491,3.6505797118474588,24.0,67.9
90715,33.841027,-118.079141,1.7,0.043,20388,5865,5097,63604,6406,5.2771894240499996E7,10353.520549440847,4.299613884246767,10.1,75.8
92014,32.965617,-117.248296,6.029,0.474,13154,5941,3288,116995,6755,3.1976343003E7,9723.686484111297,4.038056158144725,0.8,71.2
92408,34.083458,-117.270016,10.621,0.166,15271,3718,3817,29261,4324,9.15341357005E7,23975.937581166916,9.956736321674319,36.0,73.0
92606,33.701704,-117.8159,4.848,0.01,21495,8041,5373,86754,8021,8.235386719000001E7,15325.213712956504,6.364260479768434,10.2,77.8
93245,36.29227,-119.829463,117.857,0.077,37412,11994,9353,48953,12232,1.7438417284399998E8,18644.73140639367,7.742791028440213,12.6,76.4
93442,35.401939,-120.799356,44.852,1.499,10789,5220,2697,51950,6596,4.8135138489E7,17846.005557141532,7.411095859173684,7.3,70.0
93654,36.658709,-119.401274,98.551,0.57,29776,8652,7444,46368,8832,1.20524486291E8,16190.822983745298,6.723731021333855,20.6,72.3
93950,36.621181,-121.925179,2.866,0.629,15046,6832,3761,80037,8171,6.620283148E7,17600.114709557358,7.308982216067116,4.3,76.7
95312,37.421071,-120.652983,0.98,0.0,268,91,67,47917,84,1217579.34,18172.825970149253,7.546817962463385,17.1,62.7
95444,38.433216,-122.869001,0.271,0.0,748,231,187,83304,288,2605641.792,13933.913326203208,5.786480735045231,5.5,88.5
95713,39.113684,-120.873765,71.214,0.383,9495,3826,2373,62289,4246,6.21043109925E7,26162.953551342813,10.864961131345028,8.9,80.7
96118,39.639597,-120.247144,202.853,0.313,1627,630,406,42125,812,9440824.981,23210.387169022742,9.638818260332016,9.5,73.0
97502,42.414858,-122.953986,94.73,1.182,27694,10710,6923,49856,11316,4.4128639677E7,6373.747335451722,2.646892176175676,9.4,79.4
98001,47.309496,-122.264469,18.589,0.318,31911,11109,7977,71555,11249,8.0113319739E7,10042.094542822224,4.170284775797248,6.4,78.0
98557,47.04421,-123.268321,36.06,0.14,3225,1187,806,52880,1415,1.6966056405E7,21043.170734883723,8.738815809388397,7.2,84.6
99102,46.792025,-117.250253,0.231,0.0,500,247,125,32969,259,2595545.125,20764.361,8.623031598457946,11.3,83.5
1095,42.127327,-72.427404,22.614,0.224,14319,5415,3579,90307,5535,6.4945049475E7,18142.342195684058,7.534158649207675,1.2,83.6
1568,42.176526,-71.603588,21.44,0.229,7480,2633,1870,111222,2808,4.19138387885E7,22413.817533957223,9.308018524498966,2.1,82.4
2459,42.314779,-71.192017,5.005,0.084,19095,6626,4773,135426,6763,4.7200790960499994E7,9887.570769416076,4.106114085411247,4.5,63.2
2540,41.57419,-70.628285,10.713,1.757,8221,3994,2055,61618,6605,2.1197887671499997E7,10314.019059238533,4.283209690628638,3.9,80.1
3230,43.50865,-71.890242,40.857,0.36,1231,546,307,59048,725,9652122.8265,31363.5185264013,13.024653698323759,3.6,90.0
3816,43.68651,-71.269001,29.03,5.65,1368,525,342,60125,1069,9372482.479,27404.919529239767,11.380725226932423,3.5,89.9
6413,41.29561,-72.529125,16.196,1.555,13235,5307,3308,70877,6049,7.55313704165E7,22827.765898451078,9.479923156053026,4.1,86.5
7069,40.642845,-74.436233,6.333,0.028,6157,2053,1539,129718,2378,2.4688207126000002E7,16039.114585674843,6.660729501069736,1.1,85.0
7407,40.904526,-74.119514,2.648,0.11,19403,6912,4850,71852,7385,6.96396301325E7,14356.466553110342,5.961958797079048,8.3,78.1
8723,40.038584,-74.1116,12.071,3.785,31641,12605,7910,67726,14063,2.0870146926450002E8,26383.67551777757,10.95662263207894,5.3,83.9
11373,40.738825,-73.878508,1.527,0.0,100820,31351,25205,47588,33227,9.3684432001E7,3716.898710612974,1.5435550860382012,17.1,12.8
12837,43.476445,-73.255601,14.795,0.172,857,325,214,45446,367,4441609.744,20730.967299883312,8.60916385018986,2.9,87.0
13341,43.036086,-75.396891,0.184,0.0,102,61,25,107938,40,521348.7595,20445.049392156863,8.490427754584022,10.0,79.3
14039,42.85148,-78.173096,1.868,0.0,101,45,25,48750,52,561688.49,22245.088712871286,9.237948756602204,0.0,92.2
14261,43.007631,-78.791517,1.162,0.036,5713,2,1428,,2,7504936.109999999,5254.637570453351,2.182147854608362,,36.7
14466,42.776517,-77.581042,17.224,0.0,1719,715,429,55987,734,7622252.352000001,17736.48016753927,7.365612114435585,1.2,93.0
14585,42.906261,-77.553145,0.05,0.0,120,61,30,42188,74,424775.565,14159.1855,5.880031847593459,0.0,100.0
15228,40.370668,-80.044135,3.14,0.0,17595,7339,4398,78763,7771,3.0225199129000004E7,6871.3155166808765,2.853522476483316,5.0,69.5
17266,40.0886,-77.412929,1.346,0.002,581,205,145,63958,228,3104991.5250000004,21376.877969018937,8.877397874330436,0.0,79.9
19095,40.086002,-75.151408,2.136,0.0,7063,3084,1765,72262,3385,2.7467235268E7,15555.56294379159,6.45991999446149,5.1,70.0
20838,39.218101,-77.390831,2.702,0.008,259,91,64,144792,109,1237425.6180000002,19110.82035521236,7.936348621344498,0.0,84.6
21617,39.049403,-76.044514,109.363,8.906,9907,3630,2476,98594,3897,5.987760263599999E7,24175.876707782372,10.039767116918783,3.6,77.7
21657,38.969939,-75.986922,24.876,0.017,777,281,194,70089,310,4912518.427500001,25289.670154440162,10.502303675818213,9.3,73.4
21875,38.439999,-75.544695,23.474,0.036,6467,2358,1616,52003,2796,3.0016970077E7,18566.240963043143,7.710195487783385,15.7,90.1
21918,39.67819,-76.175874,17.661,2.559,4284,1320,1071,81500,1589,2.8652614472000003E7,26753.141430438845,11.110054574407012,6.3,90.9
22304,38.81314,-77.112126,4.634,0.092,44300,20988,11075,76071,22966,1.50131968898E8,13555.933986275395,5.629513333459321,4.3,67.4
23434,36.703003,-76.592105,203.403,8.194,47670,17410,11917,53323,18973,1.9491574553849998E8,16355.422323348015,6.792085896616534,12.6,84.4
24421,38.244788,-79.245218,76.555,0.153,3868,1649,967,58708,1678,1.9106759049E7,19758.799430196483,8.205441613839074,7.0,84.6
24565,36.848582,-79.200674,57.448,0.404,1026,430,256,39400,656,5953551.232,23210.72605068226,9.638958991234265,17.4,69.6
24719,37.487167,-81.326725,1.013,0.0,223,61,55,,98,1020494.9974999999,18304.843004484304,7.6016420458342076,34.4,100.0
24935,37.56653,-80.808493,28.717,0.465,688,268,172,41500,515,4986027.5265,28988.53213081395,12.03836846011886,0.0,57.1
25312,38.448407,-81.659337,70.459,0.322,14886,6288,3721,39354,6922,7.375586385350001E7,19818.853648663175,8.230380952134096,14.9,84.9
25501,38.153886,-81.969643,25.002,0.005,1130,425,282,46676,524,5760840.7685,20392.35670265487,8.468545514789433,9.1,77.1
25545,38.458992,-82.217439,27.842,0.218,4512,1918,1128,60821,1872,1.5256776135E7,13525.510757978724,5.616879163839109,4.5,88.6
25971,37.477422,-80.977447,20.273,0.071,1130,437,282,72981,739,6178492.536,21870.770038938055,9.082501557758997,5.8,88.1
26143,39.056426,-81.372678,145.615,1.335,4547,1869,1136,37425,2520,1.3156501071999999E7,11573.7858561689,4.80636611699874,10.4,74.8
26369,39.333961,-80.331754,1.368,0.0,762,333,190,39760,330,4142153.6149999998,21743.588530183726,9.02968557325901,2.7,77.3
26554,39.465392,-80.109845,135.294,2.125,41369,16822,10342,44292,19466,1.68001578737E8,16244.200124441006,6.7458975002760395,11.9,84.5
26720,39.280293,-79.329586,5.787,0.0,174,35,43,,100,1201878.225,27629.38448275862,11.473941116741866,31.4,100.0
26866,38.80061,-79.234329,79.818,0.302,929,394,232,37250,722,6690522.372,28807.41602583423,11.963154496335928,8.1,67.0
28043,35.30624,-81.872786,63.364,0.113,21055,8234,5263,33191,9723,1.3557285340249997E8,25755.94460270719,10.69593830300275,16.0,79.9
29210,34.046162,-81.10658,15.964,0.728,40356,16194,10089,39120,18469,4.2551358151999995E7,4217.599182475963,1.75148616517121,17.0,79.8
29615,34.856825,-82.296139,19.18,0.176,35151,16023,8787,52680,17340,6.919358047150001E7,7873.867653438026,3.2698627026216704,6.6,82.7
30305,33.835696,-84.389116,6.435,0.028,22999,10823,5749,89489,14125,2.1088221637E7,3667.6762706204613,1.5231139727571985,1.6,83.4
30683,33.94698,-83.256267,39.1,0.454,6749,2605,1687,54032,2901,2.6666472529E7,15804.695527633723,6.563379867013127,16.8,72.2
31772,31.724154,-83.961027,62.969,1.252,482,195,120,45625,219,1222411.1400000001,10144.490788381743,4.212807926932176,11.0,93.3
32034,30.609692,-81.49172,56.691,14.597,31008,13485,7752,55484,18262,1.5841549999949998E8,20435.436016447366,8.486435508325597,9.7,77.9
32312,30.605283,-84.229562,104.28,17.514,31869,12212,7967,91016,12763,4.3747251118999995E7,5490.884699111989,2.2802566505144046,3.1,83.6
32440,30.922426,-85.52619,104.425,0.958,7563,2077,1890,37114,2506,2.88630216E7,15265.382308607695,6.33941367180358,16.7,89.4
33173,25.70232,-80.357503,5.052,0.162,33141,11529,8285,59618,12637,1.8201996698499998E8,21969.158080323465,9.123360180366106,8.0,86.1
33175,25.734734,-80.406757,7.699,0.318,53206,15362,13301,48097,16685,2.80658056423E8,21099.729836710143,8.762303694338462,11.4,83.9
34762,28.756192,-81.914243,7.441,2.183,622,184,155,52622,313,3526063.4325,22675.649083601285,9.416752028316106,7.6,93.8
35956,34.146146,-86.146749,73.729,0.202,8842,3037,2210,46676,3741,5.9406785022E7,26874.817924451483,11.16058443432712,15.4,85.4
36207,33.680005,-85.70911,73.853,0.616,19801,8645,4950,42352,9372,8.631839183500001E7,17437.178290995405,7.241317919255897,15.8,86.5
37204,36.106735,-86.774283,7.4,0.0,12031,5531,3007,69482,5683,2.2107206278500002E7,7350.081050120522,3.0523444061879017,4.1,81.6
37820,36.085171,-83.566057,65.256,0.638,7495,2809,1873,45337,3193,2.9333049067999996E7,15654.729322481653,6.501101845275443,11.1,81.1
38651,34.895098,-90.002154,32.974,0.228,7103,2775,1775,61100,2736,1.967634005E7,11080.580064761369,4.601547431567023,7.4,89.0
39452,30.876501,-88.602718,564.382,6.162,26964,9050,6741,45510,11156,1.31639417171E8,19528.17344177422,8.109667167151754,12.5,82.7
40475,37.761655,-84.312658,272.998,4.108,55803,21895,13950,41796,23810,1.64668429575E8,11803.55390032794,4.901784276271702,14.5,81.3
41003,38.52964,-84.390246,85.341,0.975,2786,924,696,40100,1184,1.7357790384000003E7,24921.450659009337,10.349389346103552,9.8,85.4
42754,37.472934,-86.316299,186.874,5.723,15349,5997,3837,32881,7275,9.47377772435E7,24688.977065215975,10.252847625167028,21.1,84.3
43416,41.483937,-83.267229,27.479,0.114,2891,1075,722,58681,1265,1.14953433E7,15905.006295399517,6.605036960150258,3.0,90.9
43457,41.267325,-83.427465,18.546,0.0,1456,502,364,47857,601,7016906.643,19277.216052197804,8.005449488592612,12.5,92.1
43549,41.371207,-84.520756,30.231,0.024,1460,497,365,60426,564,1.02656973785E7,28125.198297260275,11.67984286297907,8.4,86.5
43766,39.593272,-82.252886,37.269,0.281,1648,711,412,28594,772,8914219.666,21636.4555,8.985195328434582,25.8,62.1
43845,40.265226,-81.731425,29.091,0.407,4711,1882,1177,47571,2053,3.19944484635E7,27165.73845340692,11.281398020347073,9.2,82.6
44710,40.78971,-81.425964,2.225,0.0,9179,4166,2294,33320,4255,5.1247153815E7,22332.347233903474,9.274185507836458,21.3,82.0
45358,39.98658,-84.4877,0.153,0.0,356,132,89,60313,145,1582409.663,17779.883853932584,7.383636813546678,8.6,90.6
45363,40.239308,-84.400069,23.348,0.047,1770,612,442,68125,617,1.0470027536E7,23661.07917740113,9.825981806054386,1.9,90.8
46150,39.546574,-85.601919,24.667,0.028,764,251,191,79598,331,4455108.390000001,23325.17481675393,9.686487317593095,11.0,84.8
46542,41.396628,-85.869691,51.735,0.573,4198,1445,1049,52712,1630,2.3280992093E7,22182.936725107193,9.212138255889142,10.4,80.5
46799,40.911504,-85.285755,0.248,0.007,212,84,53,43333,92,781140.3385000001,14738.49695283019,6.12060852428981,6.8,92.8
47459,39.112793,-86.749576,58.367,0.0,3795,1500,948,42500,1564,1.9183894483000003E7,20220.17863820817,8.397043343820375,16.4,84.9
48356,42.654414,-83.592905,14.183,1.39,8407,3239,2101,68374,3434,3.65199559545E7,17375.97523706435,7.215901492139762,3.9,86.3
48806,43.186891,-84.500161,64.679,0.333,1676,644,419,46750,685,1.0072411537999999E7,24039.168348448686,9.982994818348763,8.0,82.7
48847,43.273232,-84.575579,122.527,0.231,6041,2427,1510,44443,2637,3.3718226476E7,22326.25490878994,9.271655484785805,8.4,76.1
49321,43.073223,-85.680339,25.82,0.552,16241,6470,4060,48351,6949,5.8249125543E7,14346.191870697616,5.957691923125688,12.7,81.9
50120,41.933734,-92.982857,16.966,0.0,323,111,80,86250,130,2059847.3754999998,25508.945826625386,10.593364558935507,0.0,89.9
50599,42.579322,-93.823217,51.342,0.031,380,163,95,56875,199,2597272.5450000004,27339.711000000003,11.353645404532713,0.8,61.5
50643,42.357927,-92.464199,62.818,0.159,2747,1107,686,72969,1130,1.4656046874E7,21341.167635966507,8.862568073870765,2.1,85.7
52224,42.165911,-92.299761,98.988,0.083,2016,798,504,62097,878,1.02265283365E7,20290.730826388888,8.426342282902715,8.7,81.1
52254,41.952101,-90.801178,56.664,0.0,895,341,223,44750,427,5911728.3325,26421.1322122905,10.972177662178773,19.1,77.3
57702,44.048273,-103.420465,292.001,2.013,32980,14192,8245,67820,15142,4.7942955917500004E7,5814.7915,2.4147687878738324,4.7,86.7
60093,42.106708,-87.756292,8.512,1.552,19570,6665,4892,156047,7536,7.43480340215E7,15196.327853142566,6.310736711723272,2.2,58.7
60150,41.925825,-88.894473,53.504,0.068,1794,621,448,60188,709,1.362360972E7,30375.941404682275,12.614532302028572,9.8,84.6
61265,41.482387,-90.493492,18.96,1.424,45099,18978,11274,49274,20647,1.1139501843599999E8,9880.043321226634,4.102988083913136,10.0,83.5
61567,40.358139,-89.896566,36.899,0.0,624,274,156,40388,330,3698393.276,23707.649205128204,9.845321424578243,10.2,97.6
62037,39.010404,-90.465642,58.479,3.083,1993,792,498,40313,947,1.1661239078E7,23404.393533366783,9.719385295842553,4.5,80.6
63107,38.663921,-90.212106,2.401,0.0,11912,4146,2978,20580,7090,1.5480881421E7,5198.4155208193415,2.1587999408187617,37.1,58.6
63349,38.974386,-91.150965,36.059,0.368,1934,664,483,52170,798,1.40200624935E7,28997.026873836607,12.041896160176915,3.2,85.3
63782,37.122136,-90.035305,15.404,0.072,274,135,68,39063,135,1364885.324,19925.333197080294,8.274599818806196,12.7,94.9
64738,37.901664,-93.651689,80.315,0.622,1149,451,287,34185,609,8565359.589499999,29818.484210617924,12.383031270082315,11.0,73.7
66062,38.835366,-94.778679,47.769,0.424,74411,26842,18602,84384,27198,2.51574503035E8,13523.511471959791,5.61604889959377,3.3,83.5
66535,39.26703,-96.433702,42.592,0.328,2616,1092,654,50341,1075,1.5532434076E7,23749.89919877676,9.862867017735004,12.9,78.5
70558,30.100525,-92.075759,0.119,0.0,134,0,33,,66,125533.1385,3747.257865671642,1.5561626473001817,,
70580,30.675238,-92.428327,0.149,0.0,179,40,44,,86,1241876.5095,27751.430379888265,11.524624382526499,,100.0
70648,30.505073,-92.889361,196.468,1.952,8026,2421,2006,44772,3006,4.9480801852E7,24660.25509693496,10.240919955442104,7.5,91.0
71473,32.060376,-92.436094,130.546,0.026,495,188,123,37857,450,3905695.4445,31561.17530909091,13.106736680929485,4.1,73.8
71839,33.334884,-93.729032,38.794,1.746,280,123,70,17708,216,935816.07,13368.801,5.551800676962618,54.1,69.9
72459,36.292523,-91.29299,99.438,0.258,1329,655,332,22454,784,9647087.178,29035.627322799097,12.057926169052132,27.0,79.1
72738,36.1559,-93.886845,85.341,0.465,2419,992,604,37381,1106,8401273.976,13892.143821413807,5.76913467948152,17.2,75.4
73019,35.206058,-97.44358,0.195,0.0,0,0,0,,0,0.0,,,,
75137,32.643212,-96.916468,6.093,0.006,18861,6981,4715,56788,7082,4.55079129425E7,9651.219541381688,4.007962059077527,8.4,85.9
76934,31.603063,-100.668988,15.573,0.0,1296,370,324,55000,479,3452207.85,10654.9625,4.424796810163552,1.5,82.6
77514,29.700296,-94.603226,218.058,11.19,4942,1706,1235,42159,2179,3.6938919689E7,29897.95199433428,12.416032681011625,15.3,91.2
78006,29.859217,-98.706275,311.823,0.572,27558,11042,6889,69592,11424,1.169210207925E8,16970.900760940563,7.047682012265366,3.8,76.1
78520,25.963264,-97.550453,36.505,2.471,59408,18243,14852,31641,19417,3.237572596335E8,21798.899786796388,9.052655252582221,30.6,79.3
79731,31.422796,-102.487774,329.38,0.084,4193,1492,1048,57500,1563,2.6373856372E7,25159.891602194133,10.448409190126135,13.7,76.3
80129,39.545535,-105.010351,7.456,0.039,27007,10659,6751,104169,10031,1.0306639989999999E8,15265.138652941829,6.3393124863875725,2.4,79.6
82073,41.356764,-105.587542,0.002,0.0,72,0,18,,0,512045.90099999995,28446.994499999997,11.813478510350468,,
85021,33.559421,-112.092875,6.726,0.029,37743,15236,9435,36190,17619,6.2948100602E7,6671.234464880905,2.770432742495169,27.1,70.3
85259,33.601112,-111.809488,20.49,0.0,21422,9165,5355,104631,10270,4.9169977915E7,9181.211448977687,3.8127769227600337,5.2,76.3
85297,33.277771,-111.731454,10.549,0.007,26979,8984,6744,91078,8740,1.0346369491199999E8,15339.885824085397,6.370353519562942,5.0,78.1
87533,36.024269,-106.066584,0.021,0.0,185,52,46,24583,69,719693.23,15560.934702702702,6.462150780510231,12.1,100.0
90021,34.029036,-118.23787,2.07,0.028,3951,1712,987,12813,1761,9957406.7925,10080.897790432802,4.186399002970856,31.7,29.6
92069,33.170778,-117.158674,16.453,0.0,46369,14613,11592,55085,14538,2.38871737148E8,20606.15817878324,8.557333071721809,14.2,80.0
93427,34.610436,-120.219523,55.979,0.018,5505,2001,1376,70525,2141,2.6088952012500003E7,18956.550054495914,7.872283193191833,2.5,75.4
95240,38.114388,-121.144658,82.705,0.45,47172,15836,11793,41327,17344,2.719454485595E8,23059.904058297292,9.576325577854583,17.3,72.2
96052,40.738391,-122.821085,77.083,1.799,1460,607,365,30515,907,7157256.3475,19608.9215,8.143200250957946,14.5,43.5
96065,40.892563,-121.876104,84.752,0.42,357,177,89,36406,221,1979868.19,22183.39708683473,9.212329435079454,0.0,71.4
96819,21.347927,-157.876274,21.886,3.662,49492,11959,12373,75130,12399,4.7102160221999995E7,3806.8504180069503,1.5809102647115783,10.6,51.7
98408,47.197399,-122.446518,3.381,0.044,18830,6967,4707,47732,7656,6.7848084083E7,14412.763480191184,5.985337806002761,13.8,80.7
98921,46.431102,-120.318817,0.126,0.0,516,238,129,23636,118,1490156.529,11551.601,4.797153181635515,80.7,52.3
1863,42.63378,-71.38947,4.623,0.325,8891,3931,2222,75687,3958,3.49610350055E7,15728.730179057475,6.5318329486581215,1.1,83.7
2136,42.255083,-71.12922,4.59,0.108,28488,11048,7122,61391,11092,8.00423003385E7,11238.739165754001,4.667227802152142,11.1,60.3
2739,41.665794,-70.814531,17.351,2.188,6045,2299,1511,86659,3262,2.634727865E7,17434.09670802316,7.2400381983271895,3.1,88.5
4110,43.746027,-70.180065,2.249,3.344,1391,582,347,114853,682,5985388.796499999,17211.757861969803,7.147705239220826,0.0,80.9
4292,44.385909,-70.449596,44.309,0.598,948,404,237,39118,568,6652769.3935,28070.756934599158,11.65723443354125,17.1,80.5
5669,44.064618,-72.729887,42.414,0.05,634,281,158,48125,413,4477836.92,28251.337034700315,11.732225805017839,14.7,82.0
