zid,z_id,z_pop,z_house_unit,z_land,z_water,z_lat_d,z_long_d,z_lat_r,z_long_r
z72732,72732,4716,2576,85.129,12.698,36.432516,-93.959444,0.6358673589855144,-1.6399016611432309
z72734,72734,7322,2974,81.573,1.102,36.27015,-94.452834,0.6330335376922214,-1.6485129411396455
z72736,72736,6208,2624,88.638,0.012,36.413778,-94.465066,0.6355403191902756,-1.6487264298137496
z72738,72738,2419,1106,85.341,0.465,36.1559,-93.886845,0.6310394990218179,-1.6386345695595754
z72739,72739,473,207,5.144,0.0,36.423158,-94.327383,0.6357040310741128,-1.6463234081397264
z72740,72740,9543,4302,368.976,1.613,36.105438,-93.684034,0.6301587709746764,-1.635094849850313
z72742,72742,545,310,75.094,0.173,35.963804,-93.50124,0.6276867913419067,-1.6319044926974227
z72744,72744,5343,2347,79.015,0.626,35.96258,-94.435365,0.6276654285118624,-1.6482080495726148
z72745,72745,11376,4641,32.982,2.201,36.247242,-94.103144,0.6326337176671745,-1.6424096992783468
z72747,72747,152,60,5.583,0.0,36.36863,-94.582789,0.6347523379395854,-1.6507810837690748
z72749,72749,84,30,1.317,0.007,35.868416,-94.437597,0.6260219566750145,-1.6482470053215195
z72751,72751,6434,2543,24.839,0.005,36.460064,-94.115428,0.6363481622878538,-1.6426240955236617
z72752,72752,293,233,119.243,0.177,35.817589,-93.590342,0.6251348581761033,-1.6334596159675348
z72753,72753,7936,3408,89.548,0.84,35.933889,-94.331072,0.6271646760961727,-1.6463877933358324
z72756,72756,38455,16779,139.331,15.541,36.320391,-93.978383,0.6339104085617158,-1.6402322090502661
z72758,72758,33487,13088,30.412,1.262,36.299665,-94.13721,0.6335486716209474,-1.643004263141331
z72760,72760,342,206,35.014,0.051,35.832945,-93.706729,0.6254028709360395,-1.6354909523240535
z72761,72761,21211,8192,114.044,1.084,36.168191,-94.455335,0.6312540174401804,-1.6485565918242382
z72762,72762,35342,13463,59.887,0.674,36.181583,-94.230652,0.6314877519336076,-1.6446351337009797
z72764,72764,50230,18490,62.271,2.85,36.175682,-94.060223,0.6313847600544473,-1.641660586510098
z72768,72768,1306,673,37.69,0.011,36.478322,-94.498595,0.636666824502683,-1.649311621258651
z72769,72769,1162,478,40.694,0.249,36.035853,-94.495892,0.6289442836146762,-1.6492644450089693
z72773,72773,953,422,30.978,0.119,36.022251,-93.835944,0.6287068839298198,-1.6377461795170178
z72774,72774,6121,2583,116.824,0.621,35.948126,-94.147174,0.627413158621779,-1.6431781677479997
z72776,72776,574,338,61.438,0.136,35.921488,-93.649644,0.6269482378156328,-1.6344946311205524
z72801,72801,18685,7479,8.132,0.0,35.279127,-93.140877,0.6157369233792296,-1.6256149718450585
z72802,72802,20973,8479,134.561,7.31,35.318851,-93.08164,0.6164302379712918,-1.6245810911560545
z72821,72821,2048,889,36.708,0.947,35.434935,-93.717371,0.618456285980177,-1.6356766902630506
z72823,72823,6765,2902,117.69,4.331,35.251217,-92.905571,0.6152498019849978,-1.6215081073953606
z72824,72824,1876,770,80.719,0.635,35.132996,-93.412111,0.6131864562899977,-1.6303488981884129
z72826,72826,47,16,0.301,0.001,35.11944,-93.70889,0.6129498594565973,-1.6355286688891888
z72827,72827,187,125,39.014,0.182,34.882965,-93.615705,0.6088225921079438,-1.6339022838257182
z72828,72828,114,71,20.716,0.201,34.930718,-93.534996,0.6096560391856486,-1.6324936460397261
z72830,72830,14896,6217,131.255,5.8,35.509167,-93.515619,0.6197518787905172,-1.6321554535905671
z72832,72832,923,431,8.248,1.316,35.41474,-93.670516,0.6181038167377366,-1.6348589162420288
z72833,72833,4384,1708,180.58,1.502,35.021703,-93.472595,0.6112440270055757,-1.631404543133189
z72834,72834,10565,4430,155.957,8.759,35.168824,-93.183821,0.6138117728544022,-1.6263644860390347
z72835,72835,923,461,51.352,2.872,35.277805,-93.346311,0.6157138501265182,-1.6292004715406003
z72837,72837,7845,3465,233.144,0.471,35.503672,-93.109424,0.6196559729481202,-1.625066013435429
z72838,72838,115,69,18.499,0.146,34.910749,-93.679045,0.6093075143873179,-1.6350077753739314
z72839,72839,242,202,149.258,0.535,35.629695,-93.244275,0.621855489231361,-1.6274196073850355
z72840,72840,2149,958,52.321,2.596,35.45809,-93.615427,0.6188604169684762,-1.6338974318103976
z72841,72841,227,118,51.514,0.338,34.837318,-93.800771,0.6080259016642859,-1.637132294859214
z72842,72842,1478,740,94.148,2.317,35.08238,-93.617393,0.6123030404358083,-1.6339317449834918
z72843,72843,2274,1089,211.731,0.145,35.59993,-92.93752,0.621335991979505,-1.6220657226380806
z72845,72845,1216,563,11.552,8.255,35.361637,-93.377869,0.61717699454505,-1.629751262545945
z72846,72846,3913,1732,96.267,3.206,35.4839,-93.326796,0.6193108864484158,-1.6288598705370738
z72847,72847,2850,1252,43.358,6.306,35.377533,-93.273453,0.617454432082947,-1.6279288595541828
z72851,72851,572,311,46.556,1.119,35.255293,-93.438152,0.6153209416053093,-1.6308033993789248
z72852,72852,315,199,84.737,0.096,35.669875,-93.5534,0.6225567625248123,-1.632814856435263
z72853,72853,2217,994,60.55,0.395,35.016833,-93.202344,0.6111590294710035,-1.6266877733763818
z72854,72854,703,496,144.297,0.159,35.709147,-93.423363,0.6232421882286556,-1.6305452826358473
z72855,72855,6314,2964,180.785,1.288,35.258968,-93.683862,0.6153850824553201,-1.635091847884
z72856,72856,464,306,129.694,0.083,35.786064,-93.083345,0.6245846431294121,-1.6246108490198012
z72857,72857,1430,933,325.591,4.736,34.861544,-93.319913,0.608448725128874,-1.6287397395246592
z72858,72858,3178,1214,25.121,0.932,35.240223,-93.044393,0.6150579204870337,-1.6239310083695644
z72860,72860,375,212,35.378,0.191,34.953573,-93.432355,0.6100549341861919,-1.6307022226421866
z72863,72863,1582,774,51.835,10.842,35.369401,-93.511253,0.617312501908175,-1.6320792525154248
z72865,72865,1366,497,28.009,0.157,35.309458,-93.57433,0.6162662991946519,-1.6331801538477055
z72901,72901,21591,10306,8.778,0.508,35.366187,-94.416458,0.6172564070260157,-1.6478780601709402
z72903,72903,26148,12091,16.759,1.35,35.350978,-94.361247,0.61699095990008,-1.6469144464376217
z72904,72904,21893,8447,13.121,1.775,35.41334,-94.382352,0.6180793821282087,-1.647282798176255
z72908,72908,13378,5779,8.113,0.045,35.305453,-94.410646,0.6161963987581096,-1.6477766216348144
z72916,72916,7131,2971,34.612,0.276,35.261053,-94.389414,0.6154214725702241,-1.6474060533280308
z72921,72921,13787,5521,85.866,2.329,35.477101,-94.196225,0.6191922215125727,-1.6440342691993957
z72923,72923,4735,2094,7.506,0.166,35.314863,-94.309688,0.6163606342407223,-1.646014572128586
z72926,72926,545,280,82.923,0.467,34.732436,-94.036964,0.6061953654382093,-1.641254640379377
z72927,72927,8701,3842,310.375,3.521,35.079823,-93.940515,0.6122584123668348,-1.6395712877691209
z72928,72928,755,328,23.364,0.062,35.291336,-93.930613,0.6159500106276056,-1.6393984652665883
z72930,72930,320,167,28.707,1.592,35.43045,-93.965301,0.618378007963225,-1.6400038850775203
z72932,72932,1597,656,18.78,0.0,35.604219,-94.377357,0.621410849151123,-1.647195618980118
z72933,72933,4999,2162,114.063,0.607,35.328499,-94.013245,0.6165986273375242,-1.6408406657340964
z72934,72934,1047,569,68.862,0.008,35.686804,-94.284334,0.6228522293138825,-1.6455720613500353
z72935,72935,577,234,3.274,0.0,35.491333,-94.12648,0.6194406167717166,-1.6428169893125921
z72936,72936,14527,5865,87.758,1.036,35.18923,-94.219961,0.6141679247415642,-1.644448540550649
z72937,72937,3858,1688,64.704,1.097,35.135024,-94.392017,0.6132218515672282,-1.6474514842484604
z72938,72938,1391,643,50.122,0.3,35.004118,-94.377819,0.6109371108566124,-1.6472036824012621
z72940,72940,2515,1149,44.105,0.486,35.121991,-94.259252,0.6129943828058158,-1.6451342978670502
z72941,72941,5251,2164,53.786,4.31,35.367921,-94.156301,0.6172866710352454,-1.6433374639488292
z72943,72943,2646,1178,98.719,2.619,35.180144,-93.786949,0.6140093441257279,-1.6368910554500034
z72944,72944,2919,1288,79.093,0.676,35.024077,-94.234595,0.611285461122018,-1.6447039520333857
z72945,72945,314,139,0.681,0.029,35.087473,-94.347301,0.6123919300546123,-1.6466710428201388
z72946,72946,3654,1812,96.083,1.176,35.66954,-94.134989,0.6225509156718181,-1.6429654993786444
z72947,72947,4433,2065,126.714,2.636,35.572054,-94.028384,0.620849463997219,-1.641104891129556
z72948,72948,518,284,61.638,0.047,35.702673,-94.392995,0.6231291956128814,-1.647468553568545
z72949,72949,10177,4514,341.394,6.062,35.584277,-93.805165,0.6210627955916903,-1.6372089846265467
z72950,72950,409,221,134.914,0.449,34.776041,-93.888006,0.6069564162585412,-1.6386548328321913
z72951,72951,988,422,16.712,0.126,35.327345,-93.872128,0.6165784862379562,-1.6383777094535596
z72952,72952,2945,1283,51.082,0.0,35.568761,-94.300414,0.6207919903049508,-1.645852710293756
z72955,72955,438,184,12.434,0.0,35.61417,-94.437808,0.621584526864989,-1.648250687966241
z72956,72956,34074,14013,105.403,4.579,35.466,-94.349293,0.6189984725123089,-1.6467058097788383
z72958,72958,8117,3671,347.802,3.842,34.903829,-94.137433,0.6091867376030798,-1.643008155225563
z72959,72959,2786,1400,178.793,0.367,35.786762,-94.064776,0.624596825527591,-1.6417400513509417
z73002,73002,1062,513,46.77,0.266,34.939235,-97.728318,0.6098046888780408,-1.7056809215360398
z73003,73003,20617,8467,7.55,0.009,35.668905,-97.49738,0.622539832831068,-1.701650293068069
z73004,73004,857,358,49.45,0.012,35.152297,-97.844118,0.613523322288925,-1.707702012809849
z73005,73005,9541,3980,154.35,0.619,35.051308,-98.240141,0.6117607317306286,-1.7146139180734747
z73006,73006,3718,1678,175.269,0.987,34.906219,-98.40022,0.6092284509722025,-1.717407823686775
z73007,73007,2178,982,40.788,0.223,35.68664,-97.328268,0.6228493669739091,-1.6986987318634363
z73008,73008,19800,9009,7.795,0.575,35.513888,-97.647993,0.619834275784504,-1.7042789858143752
z73009,73009,1264,619,79.745,0.481,35.286403,-98.372763,0.6158639135356047,-1.7169286086340547
z73010,73010,17563,6826,180.912,1.131,35.111365,-97.679215,0.6128089241194987,-1.7048239125134328
z73011,73011,416,229,51.954,0.365,34.847842,-97.746577,0.6082095801147658,-1.7059996012041614
z73012,73012,25851,9578,35.711,0.105,35.667234,-97.593657,0.6225106683792672,-1.7033306437120115
z73013,73013,43933,18074,29.282,0.392,35.618788,-97.484375,0.621665126169846,-1.7014233129988472
z73014,73014,1431,660,147.68,0.74,35.587533,-98.145189,0.6211196235121351,-1.712956693042121
z73015,73015,2877,1503,219.132,1.138,35.083633,-98.594435,0.6123249094113358,-1.7207975148935355
z73016,73016,1850,740,63.566,0.727,35.802136,-97.687697,0.6248651524467925,-1.704971951340587
z73017,73017,1780,804,76.19,0.377,34.926555,-98.093596,0.6095833811288881,-1.7120562253211398
z73018,73018,19936,8995,157.525,0.164,35.051452,-97.940504,0.6117632450047514,-1.7093842658626766
z73019,73019,0,0,0.195,0.0,35.206058,-97.44358,0.6144616287480897,-1.700711305930496
z73020,73020,20810,8201,60.476,0.068,35.45881,-97.262802,0.6188729833390906,-1.6975561346153254
z73021,73021,352,184,64.293,0.234,35.345111,-98.663738,0.6168885614328655,-1.722007080425045
z73024,73024,637,272,44.841,0.065,35.360504,-98.797453,0.617157219964625,-1.7243408474343493
z73025,73025,11579,3959,52.635,0.078,35.733923,-97.577365,0.6236746110041296,-1.7030462946702767
z73026,73026,10437,4200,107.075,9.279,35.24046,-97.275732,0.6150620569173609,-1.6977818056876088
z73027,73027,1493,739,80.626,1.386,35.978178,-97.251982,0.6279376649685884,-1.6973672899902599
z73028,73028,3454,1699,145.078,0.884,35.977961,-97.631503,0.6279338776041116,-1.7039911810207213
z73029,73029,1818,845,49.48,0.111,34.905404,-98.206268,0.6092142265387988,-1.7140227226959466
z73030,73030,4464,2109,190.747,2.078,34.466145,-97.164542,0.601547710719781,-1.695841174092316
z73032,73032,222,121,2.035,0.031,34.398207,-97.047107,0.6003619689325611,-1.6937915466852367
z73033,73033,387,166,6.547,0.0,35.314385,-98.546625,0.6163522915668977,-1.719963072978157
z73034,73034,39872,16090,54.171,2.507,35.703414,-97.434052,0.6231421285026387,-1.7005450109593658
z73036,73036,18595,7371,183.332,1.178,35.509391,-97.959769,0.6197557883280418,-1.7097205035430731
z73038,73038,2032,1261,149.5,6.17,35.124504,-98.451304,0.6130382429299184,-1.7182994076818634
z73040,73040,1976,927,234.15,0.543,35.645563,-98.375225,0.6221324380770675,-1.7169715786402386
z73041,73041,366,249,104.818,0.538,35.042288,-98.876115,0.6116033030320986,-1.725713758330553
z73042,73042,1073,528,106.441,0.265,35.222872,-98.246944,0.6147550884085202,-1.7147326528224878
z73043,73043,125,80,19.177,0.0,35.73425,-98.403416,0.6236803182307837,-1.7174636044096683
z73044,73044,20226,8813,263.145,2.507,35.859572,-97.422809,0.625867599755968,-1.7003487835915643
z73045,73045,10378,4228,66.192,0.745,35.514271,-97.15053,0.6198409603955392,-1.6955966185575269
z73047,73047,4774,1782,151.1,0.71,35.456816,-98.315115,0.6188381814738059,-1.7159224612268649
z73048,73048,2020,1055,187.095,0.304,35.49658,-98.546273,0.6195321941975688,-1.7199569294191899
z73049,73049,5910,2407,61.346,0.569,35.587046,-97.309326,0.621111123758678,-1.6983681315965236
z73050,73050,1370,49,1.606,0.0,35.938697,-97.263815,0.6272485915266085,-1.6975738148006483
z73051,73051,10264,3032,128.255,1.775,35.031853,-97.246341,0.611421177924653,-1.697268835967155
z73052,73052,6315,2895,205.952,2.251,34.833535,-97.589045,0.6079598758586829,-1.7032501491269096
z73053,73053,745,356,75.18,0.461,35.355475,-98.413998,0.6170694473565421,-1.7176482951511145
z73054,73054,4189,1700,91.399,0.166,35.67065,-97.191089,0.6225702888265153,-1.696304506648843
z73055,73055,9942,4435,253.093,6.369,34.64385,-97.910747,0.6046492480670376,-1.7088649082371603
z73056,73056,441,213,113.25,0.276,36.176938,-97.626209,0.6314066813898523,-1.703898783290121
z73057,73057,2384,1087,87.773,1.725,34.830332,-97.420312,0.6079039729627416,-1.7003052027201422
z73058,73058,332,201,41.164,0.293,35.815567,-97.220104,0.625099567618628,-1.6968109139313095
z73059,73059,2924,1287,167.834,0.517,35.311705,-98.04639,0.6163055167429443,-1.7112323251944432
z73061,73061,1596,665,112.395,4.902,36.355132,-97.005557,0.6345167533971511,-1.6930663623810327
z73062,73062,1396,795,251.301,1.241,35.046247,-98.740922,0.6116724006171852,-1.723354195354904
z73063,73063,691,330,107.329,0.252,36.052707,-97.425008,0.6292384414068072,-1.7003871633818157
z73064,73064,20611,8032,50.545,1.093,35.368764,-97.746556,0.6173013841608397,-1.7059992346850186
z73065,73065,6546,2544,51.264,1.013,35.256171,-97.609981,0.6153362655961417,-1.7036155512591071
z73066,73066,417,200,0.831,0.0,35.500215,-97.327478,0.6195956369158787,-1.6986849437623457
z73067,73067,2161,935,124.959,0.685,34.911077,-97.907103,0.6093132390672644,-1.708801308439218
z73068,73068,11707,4777,63.004,0.737,35.13851,-97.291801,0.6132826937449526,-1.6980622626451118
z73069,73069,23912,11118,15.839,0.221,35.249662,-97.462408,0.6152226621151294,-1.7010399165220613
z73071,73071,36711,16480,24.371,0.529,35.238349,-97.411896,0.6150252130168513,-1.7001583158102942
z73072,73072,42797,17300,52.669,1.039,35.212702,-97.504181,0.6145775884235923,-1.7017689929104973
z73073,73073,541,259,115.791,0.184,36.151761,-97.41561,0.6309672598440778,-1.7002231373387133
z73074,73074,1190,514,39.794,0.677,34.833387,-97.274101,0.6079572927713901,-1.6977533393675086
z73075,73075,9519,4458,137.429,3.04,34.748808,-97.232285,0.6064811107433457,-1.6970235124874946
z73077,73077,7135,3487,269.54,1.911,36.306134,-97.266383,0.6336615769702589,-1.69761863485584
z73078,73078,7786,2726,65.72,0.829,35.674945,-97.753837,0.6226452507178885,-1.706126312107856
z73079,73079,643,271,75.012,0.113,35.210934,-98.012001,0.6145467310024171,-1.7106321239179747
z73080,73080,9276,3832,108.325,2.144,34.994519,-97.479806,0.6107695767017135,-1.7013435689053236
z73082,73082,2980,1442,152.203,1.224,34.776197,-97.90211,0.6069591389721746,-1.7087141641496657
z73084,73084,6518,3008,16.891,0.0,35.52586,-97.344367,0.6200432266025527,-1.698979712419715
z73086,73086,8345,4304,177.598,6.089,34.481795,-96.964187,0.6018208547477181,-1.692344319669483
z73089,73089,11522,4388,105.255,0.107,35.268623,-97.792855,0.6155535939946,-1.7068073046753993
z73090,73090,1198,390,60.342,0.543,35.398904,-97.948406,0.6178274263973909,-1.7095221817801691
z73092,73092,908,429,56.399,1.334,35.123886,-98.100016,0.613027456795141,-1.7121682754591174
z73093,73093,2612,1034,52.727,0.488,35.109609,-97.486492,0.6127782761378338,-1.701460261619112
z73095,73095,1895,849,69.81,1.343,34.898559,-97.29614,0.6090947587514998,-1.6981379924813553
z73096,73096,13037,5727,199.374,0.462,35.514052,-98.740993,0.6198371381244773,-1.7233554345386735
z73097,73097,187,84,0.776,0.0,35.400491,-97.644789,0.61785512477262,-1.7042230654651416
z73098,73098,4227,2030,136.321,2.064,34.626987,-97.162187,0.6043549331952737,-1.6958000715884316
z73099,73099,57492,23063,121.289,2.497,35.525168,-97.771727,0.6200311489241289,-1.7064385515110376
z73102,73102,3858,1299,0.793,0.0,35.470749,-97.519001,0.6190813581984861,-1.7020276507056427
z73103,73103,4315,2875,1.17,0.0,35.489073,-97.518909,0.6194011723306215,-1.702026045002731
z73104,73104,1664,1040,1.516,0.0,35.47523,-97.503918,0.6191595664022681,-1.7017644026945642
z73105,73105,5210,3020,4.449,0.006,35.520032,-97.501254,0.6199415088137464,-1.7017179071232915
z73106,73106,13581,5999,3.135,0.0,35.481967,-97.536812,0.6192771492339748,-1.7023385112987153
z73107,73107,26561,12521,7.829,0.0,35.481606,-97.575612,0.6192708485953752,-1.7030156990484893
z73108,73108,15350,5780,7.514,0.0,35.450007,-97.567737,0.6187193420050374,-1.7028782543698946
z73109,73109,20594,8331,5.428,0.0,35.433138,-97.524548,0.6184249224135185,-1.7021244641192506
z73110,73110,32666,15497,10.677,0.0,35.461181,-97.397639,0.6189143650956553,-1.6999094842188371
z73111,73111,11781,6064,8.617,0.064,35.519496,-97.477422,0.6199321538489557,-1.701301960255956
z73112,73112,30943,16359,7.706,0.041,35.51817,-97.575423,0.6199090107830744,-1.7030124003762028
z73114,73114,17422,8045,9.395,0.031,35.578137,-97.517674,0.6209556323756178,-1.7020044901864686
z73115,73115,20541,9190,5.924,0.0,35.442343,-97.441523,0.6185855799711646,-1.7006754045077825
z73116,73116,9241,4831,5.436,0.878,35.546701,-97.564592,0.6204069706719608,-1.7028233637649197
z73117,73117,5191,2887,6.481,0.002,35.474862,-97.462502,0.6191531435906207,-1.7010415571315582
z73118,73118,13571,7251,4.97,0.003,35.517968,-97.528718,0.6199054852179854,-1.702197244349059
z73119,73119,31347,11746,6.073,0.0,35.422007,-97.566125,0.6182306498144791,-1.7028501196623524
z73120,73120,34824,19076,11.073,2.525,35.581316,-97.573674,0.6210111163925387,-1.7029818745675855
z73121,73121,3053,1457,10.037,0.021,35.521118,-97.43954,0.6199604630894232,-1.7006407946287152
z73122,73122,13164,5988,3.313,0.035,35.520484,-97.61344,0.6199493977019656,-1.7036759221979334
z73127,73127,24077,11123,12.138,0.175,35.477422,-97.653194,0.6191978240194717,-1.7043697603887715
z73128,73128,4200,1643,6.604,0.011,35.458482,-97.662381,0.6188672586591439,-1.7045301037871523
z73129,73129,20126,7749,12.582,0.0,35.431488,-97.484275,0.6183961244808607,-1.7014215676695952
z73130,73130,19439,8212,9.952,0.0,35.458633,-97.345632,0.6188698941063144,-1.6990017908347526
