zid,mid,ddist
z73057,m65080,53.928184
z73057,m48394,79.942511
z73057,m63433,34.874458
z73108,m65080,10.485639
z73108,m63433,23.232448
z73443,m81631,81.07527
z74066,m88948,21.72003
z75469,m52687,65.792646
z75469,m81631,62.25083
z75954,m81739,51.178617
z76092,m22042,17.978133
z76092,m52687,39.766514
z76092,m81631,76.657943
z76092,m23500,21.532376
z77331,m19755,51.498002
z77551,m46801,47.244094
z77551,m87220,16.624786
z77551,m40429,51.621655
z77578,m46801,37.417109
z77578,m87220,23.48721
z77578,m19755,50.30994
z77578,m40429,26.587852
z77837,m87058,56.025934
z77837,m18748,36.453362
z77837,m91027,59.676489
z78056,m78580,32.561715
z78665,m79201,53.975409
z78665,m87058,47.832533
z78665,m4384,19.563872
z78665,m44992,47.010459
z79902,m27253,8.704168
z79902,m47935,43.862592
z80202,m30628,56.625557
z80202,m9298,27.546628
z80202,m34786,54.599887
z80202,m51175,36.166289
z80202,m46126,21.295634
z80202,m23527,5.938444
z85042,m4549,27.663445
z85042,m14401,42.756552
z85042,m69184,15.731254
z85302,m4549,20.526997
z85302,m14401,60.885678
z85302,m69184,16.485599
z85610,m81901,68.457086
z92327,m90541,46.182171
z93955,m79336,44.0925
z93955,m78310,14.340004
z93955,m80362,5.876929
z93955,m33328,43.674938
z93955,m92890,24.931276
z93955,m79039,66.372385
z95674,m28657,69.32017
z95674,m22420,42.593131
z95674,m96994,36.257009
z95674,m89866,60.021972
z95674,m77068,40.796126
z95674,m97939,17.667447
z95674,m16318,64.996669
z95674,m50851,66.490446
z95828,m54145,53.454078
z95828,m61057,69.549456
z95828,m85087,40.6849
z95828,m90028,65.578894
z95828,m28657,50.993448
z95828,m22420,24.266409
z95828,m19504,85.383237
z95828,m96994,29.785428
z95828,m50527,82.527415
z95828,m89866,41.69525
z95828,m77068,13.555213
z95828,m97939,51.718588
z95828,m2683,62.73115
z95828,m88273,64.881094
z95828,m50851,28.351303
z96088,m16318,73.669769
z96088,m73774,31.908653
z97111,m20422,52.355494
z97111,m78229,34.763854
z97111,m955,58.188927
z97111,m71317,38.497674
z97215,m78229,51.6695
z97215,m51283,53.660995
z97215,m71317,3.186391
z97378,m20422,42.399263
z97378,m78229,26.947626
z97378,m955,45.517925
z97378,m71317,53.827522
z97426,m20422,61.638158
z97426,m955,55.363552
z97426,m28117,16.059338
z97913,m60976,56.529244
z97913,m8785,73.308752
z98065,m9946,80.404811
z98065,m55333,61.013059
z98065,m80389,36.035801
z98110,m60490,75.886821
z98110,m9946,25.438315
z98110,m65242,84.94517
z98110,m55333,46.836475
z98110,m80389,23.499016
z98816,m93862,62.168188
z1730,m97291,46.380389
z1730,m53740,48.880786
z1730,m71506,54.95469
z1730,m72505,61.212519
z1730,m9271,15.209303
z1730,m24607,73.09935
z1730,m61165,32.4915
z1730,m61786,69.033097
z1730,m49096,41.23295
z2370,m97291,53.691442
z2370,m72505,55.187704
z2370,m9271,29.280253
z2370,m61165,70.671031
z2370,m61786,44.214289
z2370,m5167,51.879524
z2370,m49096,73.093757
z2717,m97291,65.043894
z2717,m72505,39.802553
z2717,m9271,53.458428
z2717,m61786,8.622147
z2717,m5167,46.311416
z3076,m97291,47.490779
z3076,m53740,29.65929
z3076,m71506,49.150461
z3076,m9271,34.592977
z3076,m24607,61.552409
z3076,m61165,15.248449
z3076,m49096,42.34334
z3284,m53740,54.34326
z3284,m24607,85.451588
z3284,m61165,71.765887
z4406,m4951,58.296424
z5155,m970,74.203526
z5155,m79633,68.670837
z5155,m33598,68.783927
z5155,m69778,71.115933
z5641,m11755,44.349126
z7047,m89263,53.813852
z7047,m71803,64.877988
z7047,m22096,69.757616
z7047,m88462,63.238189
z7047,m56899,62.129041
z7047,m63217,12.490182
z7047,m10162,43.492255
z7076,m89263,41.689036
z7076,m25849,74.279955
z7076,m88462,43.349961
z7076,m56899,83.749652
z7076,m63217,29.961276
z7076,m1495,62.239645
z7076,m10162,71.423512
z7935,m89263,56.175684
z7935,m25849,62.227218
z7935,m88462,53.897737
z7935,m56899,71.696915
z7935,m63217,30.807584
z7935,m1495,64.412581
z7935,m10162,72.269819
z11747,m62407,94.222863
z11747,m22096,86.278011
z11747,m92485,108.207444
z11747,m63217,33.659056
z11747,m10162,60.012651
z12502,m970,59.97599
z12502,m71803,65.461455
z12502,m37243,70.27149
z12502,m45262,34.14559
z12502,m22096,77.56763
z12502,m92485,63.390425
z12502,m69778,50.437321
z12502,m56899,82.372693
z12502,m83926,93.030452
z12851,m79633,66.087176
z12851,m33598,47.942516
z13355,m7732,66.967659
z13355,m41914,76.60699
z13355,m86302,56.762258
z13355,m89785,23.91782
z13606,m92674,27.638591
z13606,m86302,60.31588
z14303,m11350,20.218797
z14425,m75664,30.492549
z14425,m41914,76.458482
z14425,m86302,67.295121
z14470,m75664,28.438917
z14470,m11350,53.793968
z14740,m27766,60.07541
z14740,m11350,74.933016
z14810,m75664,78.640117
z14810,m41914,72.578641
z14810,m27118,48.80995
z15344,m94726,61.077681
z15344,m93592,65.626118
z15344,m69697,62.123449
z15344,m58168,25.645853
z15344,m89650,25.443908
z15344,m59275,27.319206
z15676,m21745,73.396365
z15676,m69697,41.987294
z15676,m58168,28.376158
z15676,m89650,28.576861
z15676,m1792,77.165603
z15676,m59275,56.014749
z15676,m43291,38.823272
z15725,m69697,41.175783
z15725,m58168,51.294813
z15725,m89650,57.757695
z15725,m1792,64.513864
z15725,m43291,38.198173
z16316,m27766,43.269804
z16316,m97831,48.202249
z16322,m27766,68.59503
z17112,m8434,75.070961
z17112,m48664,25.841585
z17112,m97750,41.523751
z17112,m47530,44.201861
z17112,m71749,74.992668
z17112,m73693,51.085411
z17112,m37081,15.25777
z17112,m37945,76.150282
z17112,m15184,61.956922
z17112,m36784,52.45802
z19373,m89263,74.709944
z19373,m90730,47.792144
z19373,m48664,72.604117
z19373,m47530,54.003992
z19373,m71749,33.839254
z19373,m88462,61.626973
z19373,m73693,49.159782
z19373,m199,61.6481
z19373,m69076,16.104077
z19373,m24580,61.886707
z19373,m1495,74.337121
z19438,m89263,67.4486
z19438,m25849,69.43326
z19438,m90730,74.190478
z19438,m48664,62.532933
z19438,m47530,78.975036
z19438,m71749,19.975841
z19438,m88462,49.855096
z19438,m73693,37.066656
z19438,m69076,28.91178
z19438,m37945,74.979619
z19438,m1495,42.338369
z19971,m78364,51.631596
z19971,m90730,75.870665
z19971,m90658,30.979082
z19971,m3898,66.90925
z19971,m24580,45.990167
z20506,m91261,28.796205
z20506,m92242,11.148642
z20506,m31600,54.082284
z20506,m199,64.270287
z20506,m31519,48.585014
z20506,m4843,35.951916
z20506,m49594,61.740063
z20506,m94294,57.765152
z20618,m91261,34.764475
z20618,m92242,73.42122
z20618,m31600,58.005622
z20618,m49594,22.049978
z23109,m90892,62.947387
z23109,m95411,48.102208
z26817,m21745,45.685696
z26817,m96103,27.155164
z26817,m36190,43.45808
z26817,m31519,72.61903
z26817,m15184,82.713826
z27565,m25228,39.993314
z27565,m75988,71.854743
z27565,m11728,63.777539
z27565,m73261,60.231995
z27829,m75988,36.002247
z27829,m33814,43.210774
z27829,m35380,20.458025
z27829,m61840,65.492524
z27829,m73261,69.219508
z28714,m43210,60.942844
z28714,m10351,85.70635
z28714,m3358,45.850359
z28714,m45235,79.992842
z28714,m38647,73.749925
z29031,m83548,60.481786
z29031,m35461,74.372539
z29031,m18964,61.165295
z29031,m32653,67.028553
z29031,m55603,58.877406
z29031,m75745,46.333164
z29082,m15508,66.484232
z29437,m85708,69.903016
z29437,m15508,33.101686
z31522,m11026,18.709487
z31522,m39133,75.559358
z31522,m79768,84.409548
z32181,m32167,64.269044
z32181,m67134,50.400039
z32181,m77230,39.242698
z32181,m23311,46.730221
z32181,m42346,71.197333
z32181,m45937,76.020416
z32181,m48799,67.33986
z32181,m64567,75.928453
z33912,m63838,45.555829
z33912,m8974,27.454043
z33912,m13510,7.572651
z34137,m8974,43.107005
z34137,m13510,73.804606
z35053,m40780,72.151759
z35053,m7786,61.1044
z35053,m29953,72.584854
z35053,m22690,53.306813
z35670,m32113,62.873444
z35670,m40780,28.691193
z35670,m29953,64.228033
z35670,m22690,18.523697
z35907,m32113,8.380433
z35907,m76204,66.576195
z35907,m2629,24.370178
z35907,m7786,69.268596
z36035,m24472,66.696741
z36035,m58600,57.345726
z36280,m32113,72.30648
z36280,m4033,70.141623
z36280,m2629,42.227143
z36376,m24472,10.297363
z37394,m60733,48.933603
z37394,m15832,86.208418
z39082,m42211,33.022772
z40009,m49582,63.092167
z40009,m26750,65.967251
z40140,m9379,73.143467
z40140,m51755,65.334074
z40140,m66484,57.016399
z40140,m26750,34.405944
z40902,m59410,75.084009
z41083,m16885,54.528429
z41083,m51755,61.13609
z41083,m49582,75.599126
z41819,m10351,96.51883
z41819,m59410,103.143268
z41819,m45235,77.563902
z42133,m9379,38.108695
z42133,m61273,81.494696
z43062,m19234,19.703681
z43062,m54091,78.037387
z43062,m61705,19.081688
z43227,m19234,12.912093
z43227,m83980,54.210908
z43227,m54091,73.807092
z43227,m61705,30.324157
z43330,m49852,43.411477
z43330,m19234,76.548581
z43330,m87868,77.124592
z43330,m54091,55.019312
z43968,m94726,50.304969
z43968,m766,77.408559
z43968,m13375,55.554934
z43968,m93592,24.056386
z43968,m97831,41.619442
z43968,m69697,51.548954
z43968,m58168,71.803791
z44102,m17668,9.730051
z44102,m766,41.936963
z44102,m13375,57.924223
z44102,m97831,73.600175
z44102,m51364,26.829565
z45002,m16885,19.360062
z45002,m56926,40.195881
z45002,m22528,58.137353
z46393,m56656,31.45381
z46393,m83116,63.832841
z46393,m16264,54.272424
z46393,m7138,62.813792
z46393,m43885,65.874667
z47116,m51755,66.253082
z47116,m28333,75.743284
z47116,m66484,66.912357
z47116,m8380,72.407142
z47116,m26750,76.948123
z47334,m45694,61.044749
z47334,m41212,44.089393
z47334,m60625,11.819723
z47334,m2386,9.582165
z47802,m22204,66.927891
z47802,m87139,17.008794
z47802,m8380,58.387144
z47885,m15211,79.464676
z47885,m22204,56.781521
z47885,m87139,10.105981
z47885,m8380,66.005776
z48081,m29872,66.740237
z48081,m23824,18.461559
z48081,m83332,51.33396
z48081,m71155,43.274154
z48081,m2602,51.314076
z48081,m58357,54.399184
z48189,m47719,56.310522
z48189,m29872,44.438604
z48189,m23824,37.911721
z48189,m83332,12.120466
z48189,m87868,65.775248
z48189,m42157,45.731056
z48189,m2602,17.104485
z48189,m58357,54.08042
z48827,m47719,23.221263
z48827,m34300,83.422811
z48827,m29872,74.045698
z48827,m83332,59.544137
z48827,m43723,64.194479
z48827,m42157,25.432102
z48827,m5707,45.443982
z48827,m2602,68.431609
z48841,m56980,37.578666
z48841,m47719,44.77228
z48841,m29872,39.898866
z48841,m83332,61.352949
z48841,m77149,34.620317
z48841,m5869,53.057643
z49442,m34300,45.545887
z49442,m39430,36.810651
z49442,m60841,10.17806
z50150,m23743,66.617827
z50629,m92593,27.136523
z50629,m14752,55.739481
z51565,m65269,47.610082
z52595,m23743,66.46497
z55702,m24850,31.824147
z56051,m53983,51.739094
z56579,m29089,43.700415
z59825,m57736,39.653424
z60099,m6760,74.53596
z60099,m75718,69.353103
z60099,m73153,20.63263
z60099,m22960,100.612423
z60099,m44506,9.703333
z60099,m76474,20.295226
z60099,m16264,55.329998
z60099,m57466,54.893174
z60126,m73153,69.516524
z60126,m22960,53.429223
z60126,m44506,56.331027
z60126,m76474,44.186948
z60126,m16264,8.146798
z60126,m43885,62.671498
z60133,m6760,70.56167
z60133,m75718,57.538351
z60133,m73153,75.862587
z60133,m22960,37.018189
z60133,m44506,62.677091
z60133,m76474,32.308817
z60133,m16264,23.492181
z60133,m43885,78.016881
z60134,m6760,69.549456
z60134,m75718,56.526137
z60134,m22960,25.412218
z60134,m44506,80.860897
z60134,m76474,48.803736
z60134,m16264,35.620725
z60134,m43885,87.008123
z60164,m56656,81.05228
z60164,m73153,66.824743
z60164,m22960,55.209452
z60164,m44506,53.639247
z60164,m76474,45.618587
z60164,m16264,9.927026
z60164,m43885,64.451727
z61021,m6760,63.898085
z61021,m75718,50.250288
z61021,m22960,46.754454
z61021,m22366,72.743304
z61410,m22366,62.230946
z61410,m68509,60.765753
z62378,m83899,72.214517
z62417,m28333,59.260171
z62417,m87139,80.801246
z62438,m83899,59.493806
z62438,m22717,43.730862
z62540,m83899,22.409131
z62540,m22717,41.304407
z62545,m83899,17.239322
z62545,m8407,66.447571
z62545,m22717,29.054074
z62643,m83899,39.637268
z62643,m8407,42.719269
z62643,m68509,35.825777
z62643,m22717,46.126248
z62688,m83899,23.145456
z62688,m68509,79.204943
z62688,m22717,66.205236
z62835,m13591,61.943251
z62835,m28333,67.279587
z63748,m13591,76.601398
z63748,m13537,27.164484
z64131,m88084,69.21143
z64131,m43912,12.204352
z64131,m77743,75.075932
z64131,m48232,41.808961
z64131,m48826,13.151943
z64137,m43912,10.645331
z64137,m77743,67.003698
z64137,m48232,46.573014
z64137,m48826,11.817237
z65080,m42967,18.002366
z65080,m18937,43.243085
z67030,m95077,20.886771
z68118,m49933,56.204267
z68118,m65269,12.072621
z68309,m53848,78.290285
z68309,m49933,64.939503
z68883,m34246,16.018328
z70435,m36514,36.099181
z70435,m62677,44.404428
z70435,m53794,12.382685
z70435,m5680,69.635205
z70435,m82468,31.709815
z71675,m69454,51.253803
z71770,m87193,53.215472
z71836,m87193,38.32369
z73059,m65080,50.746143
z73059,m48394,76.843733
z73059,m63433,48.041314
z73557,m95104,66.926648
z73557,m48394,13.803761
z75141,m22042,27.373265
z75141,m52687,46.14551
z75141,m23500,43.74826
z75682,m89326,25.678786
z75682,m51256,26.543735
z77362,m18748,57.554507
z77362,m19755,24.733059
z77362,m40429,39.439672
z78638,m79201,23.420102
z78638,m78580,53.629305
z78638,m4384,69.011349
z80137,m30628,70.970532
z80137,m9298,47.20122
z80137,m34786,62.979077
z80137,m51175,50.511264
z80137,m46126,40.297786
z80137,m23527,28.355653
z80212,m30628,57.371202
z80212,m9298,23.223127
z80212,m34786,55.299551
z80212,m51175,36.911934
z80212,m46126,16.972133
z80212,m23527,8.515892
z80645,m30628,33.642279
z80645,m16237,61.088245
z80645,m9298,46.54878
z80645,m34786,10.382491
z80645,m51175,34.428935
z80645,m46126,48.89632
z80645,m23527,57.437068
z83811,m18451,73.895326
z84032,m64945,78.932161
z84032,m72559,36.987742
z84032,m78499,56.696393
z85043,m4549,14.75943
z85043,m14401,54.575653
z85043,m69184,19.724807
z85256,m4549,38.218057
z85256,m14401,52.835192
z85256,m69184,7.950444
z85603,m81901,26.866226
z88024,m27253,32.910304
z88024,m47935,22.079804
z90045,m87490,46.143025
z90045,m12754,56.152072
z90045,m79309,41.33299
z90045,m82144,44.829446
z90045,m51445,26.645639
z90045,m47611,72.930958
z90045,m66673,65.974086
z90045,m57709,59.134032
z91202,m87490,39.284951
z91202,m12754,49.293998
z91202,m79309,29.324992
z91202,m82144,34.036228
z91202,m51445,20.73205
z91202,m90541,79.567824
z91202,m47611,60.92296
z91202,m75340,60.955271
z91202,m66673,59.116012
z91202,m57709,60.65577
z91214,m87490,46.799193
z91214,m12754,51.85529
z91214,m79309,27.817546
z91214,m82144,33.57455
z91214,m51445,25.679407
z91214,m90541,80.86649
z91214,m47611,59.415513
z91214,m75340,62.253937
z91214,m66673,67.667323
z91214,m57709,65.603128
z91942,m78661,17.136175
z93067,m87490,50.536119
z93067,m12754,38.937604
z93067,m82144,56.886533
z93067,m51040,61.939523
z93067,m66673,27.576454
z93067,m79282,8.575544
z93067,m79417,66.745208
z93428,m3196,51.644024
z93428,m79147,35.879837
z93428,m27261,34.220154
z93428,m79417,70.49829
z95203,m54145,18.976055
z95203,m61057,73.97424
z95203,m85087,3.579098
z95203,m90028,63.113915
z95203,m28657,54.411611
z95203,m22420,62.757869
z95203,m19504,62.455883
z95203,m96994,68.199838
z95203,m50527,41.415011
z95203,m58006,35.070811
z95203,m89866,61.884843
z95203,m77068,63.491708
z95203,m89083,46.617131
z95203,m79039,74.814956
z95203,m2683,35.260951
z95203,m88273,23.768691
z95203,m78904,61.339279
z95203,m50851,19.007123
z96051,m73774,29.031083
z96141,m14158,53.676529
z96141,m74179,59.328521
z97347,m20422,53.710083
z97347,m78229,38.258446
z97347,m955,56.828745
z97347,m71317,66.772548
z98115,m60490,61.159081
z98115,m9946,75.548174
z98115,m65242,67.027311
z98115,m55333,32.108735
z98115,m80389,19.38181
z98279,m60490,57.121411
z98279,m55333,85.319857
z98279,m6652,78.804159
z98409,m9946,35.976149
z98409,m65242,26.051609
z98409,m80389,26.927742
z624,m3034,45.798785
z624,m79093,78.991813
z624,m78985,32.28769
z624,m35866,51.88263
z624,m70642,14.644476
z624,m30115,50.292542
z624,m55738,39.289922
z624,m97561,15.368995
z624,m631,65.028981
z624,m43453,30.381323
z3752,m53740,56.44101
z3752,m61165,73.863636
z3752,m49096,68.910687
z3823,m71263,61.462931
z3823,m53740,37.658201
z3823,m71506,15.14033
z3823,m9271,72.384773
z3823,m24607,7.856617
z3823,m61165,51.28425
z4354,m4951,63.165489
z4354,m49339,56.345318
z4563,m49339,64.384619
z4563,m71263,76.483337
z4625,m4951,56.793948
z5038,m11755,61.494621
z6022,m62407,51.465069
z6022,m71803,106.808737
z6022,m37243,18.90584
z6022,m45262,77.757148
z6022,m22096,65.432872
z6022,m92485,38.748708
z6022,m64135,68.508038
z6022,m69778,59.05139
z6022,m83926,42.65154
z6022,m10162,88.779652
z8015,m89263,38.9084
z8015,m90730,49.101373
z8015,m88462,35.618861
z8015,m3898,54.566954
z8015,m69076,44.843116
z8554,m89263,19.394238
z8554,m90730,61.879872
z8554,m71749,63.929154
z8554,m88462,13.194196
z8554,m3898,78.520192
z8554,m69076,44.959934
z8554,m63217,76.668506
z8554,m1495,77.977114
z8859,m89263,21.582086
z8859,m88462,36.644745
z8859,m63217,37.066656
z8876,m89263,40.994343
z8876,m25849,63.168595
z8876,m71749,76.762333
z8876,m88462,34.810457
z8876,m69076,68.463921
z8876,m63217,50.046479
z8876,m1495,46.559965
z10314,m89263,40.59418
z10314,m88462,50.018517
z10314,m56899,80.960317
z10314,m63217,19.288605
z10314,m10162,65.222227
z11201,m89263,55.868727
z11201,m71803,85.633649
z11201,m88462,65.293064
z11201,m56899,82.884703
z11201,m63217,5.709159
z11201,m10162,50.891543
z12009,m970,19.186078
z12009,m45262,71.603088
z12009,m79633,41.531829
z12009,m33598,62.086167
z12009,m69778,59.382581
z12203,m970,21.047706
z12203,m45262,56.961097
z12203,m79633,41.553577
z12203,m33598,62.107915
z12203,m69778,49.972535
z12723,m7732,73.77913
z12723,m71803,71.002843
z12723,m25849,68.175604
z12723,m45262,69.240013
z12723,m56899,45.690667
z12985,m11755,53.777813
z13784,m7732,41.692764
z13784,m41914,18.341635
z13784,m86302,53.544798
z13784,m27118,54.799968
z13842,m970,72.962648
z13842,m45262,68.445901
z13842,m89785,88.954879
z13901,m7732,10.310412
z13901,m41914,47.748027
z13901,m27118,62.544117
z14502,m75664,17.738283
z14502,m86302,75.330072
z15425,m21745,78.014396
z15425,m69697,47.579014
z15425,m58168,33.967878
z15425,m89650,11.890559
z15425,m59275,39.328447
z15425,m43291,61.105022
z15775,m1792,36.425401
z15775,m43291,33.990868
z15775,m84493,80.852198
z16228,m69697,42.146987
z16228,m58168,60.29786
z16228,m89650,66.760742
z16228,m43291,58.23118
z18850,m7732,50.419923
z18850,m95455,76.257158
z18850,m8434,77.358849
z18850,m41914,50.293784
z18850,m80227,74.883928
z18850,m27118,30.793914
z19078,m89263,57.469379
z19078,m90730,41.845622
z19078,m47530,80.740351
z19078,m71749,47.946865
z19078,m88462,49.025566
z19078,m3898,64.991077
z19078,m73693,69.53765
z19078,m199,65.679556
z19078,m69076,13.133302
z19078,m24580,65.918163
z19078,m1495,69.869462
z19453,m89263,72.683652
z19453,m90730,70.662953
z19453,m48664,60.488621
z19453,m47530,57.929194
z19453,m71749,17.93153
z19453,m88462,55.090149
z19453,m73693,35.022345
z19453,m69076,25.258739
z19453,m1495,50.490138
z20781,m91261,32.93578
z20781,m92242,21.691447
z20781,m31600,63.742742
z20781,m199,57.627207
z20781,m31519,46.046091
z20781,m36784,79.565338
z20781,m4843,29.308836
z20781,m49594,68.393706
z20781,m94294,49.246774
z21658,m91261,71.215974
z21658,m92242,76.16271
z21658,m78364,70.405706
z21658,m199,72.827811
z21658,m4843,44.932594
z21658,m24580,46.32198
z21658,m49594,88.303682
z21658,m94294,73.876064
z21849,m78364,7.87588
z21849,m90658,60.658877
z21849,m24580,62.358949
z21849,m49594,156.087201
z22508,m91261,85.564677
z22508,m15724,48.396117
z22508,m92242,69.597302
z22508,m37162,72.049232
z22508,m31600,18.92386
z22810,m15724,101.421449
z22810,m21745,114.659141
z22810,m37162,42.324699
z22810,m96103,49.742628
z22810,m84630,68.123409
z23460,m90892,24.234098
z23460,m95411,63.425222
z23921,m15724,48.108422
z23921,m37162,84.260419
z23921,m84630,60.154945
z23921,m52201,51.397961
z23960,m15724,71.014649
z23960,m74746,67.969931
z23960,m52201,45.470701
z24133,m8002,60.734063
z24133,m75421,66.866997
z24133,m96670,55.682315
z24133,m38809,73.070145
z24133,m11728,78.189001
z24133,m35164,60.041856
z24635,m8002,89.13694
z24635,m6139,67.183275
z24874,m15481,95.128201
z24874,m6139,35.044714
z26679,m15481,73.65672
z26679,m6139,46.354912
z29335,m83548,24.921956
